"","beaconID","dt","time","date","lat","lon","speed"
"177","132433",2014-10-18 02:01:00,"02:01:00",2014-10-18,51.0214,-108.8118,0
"178","132433",2014-10-18 12:30:00,"12:30:00",2014-10-18,51.0203,-108.8157,0
"179","132433",2014-10-18 14:30:00,"14:30:00",2014-10-18,51.0533,-108.7919,0
"180","132433",2014-10-18 16:30:00,"16:30:00",2014-10-18,51.0532,-108.7934,0
"181","132433",2014-10-18 18:30:00,"18:30:00",2014-10-18,51.0551,-108.8241,1
"182","132433",2014-10-18 20:31:00,"20:31:00",2014-10-18,50.9977,-108.7361,1
"183","132433",2014-10-18 22:31:00,"22:31:00",2014-10-18,50.9984,-108.7346,0
"184","132433",2014-10-19 02:01:00,"02:01:00",2014-10-19,51.0046,-108.7077,0
"185","132433",2014-10-19 12:30:00,"12:30:00",2014-10-19,51.0044,-108.7066,0
"186","132433",2014-10-19 14:30:00,"14:30:00",2014-10-19,51.0582,-108.616,2
"187","132433",2014-10-19 16:30:00,"16:30:00",2014-10-19,50.877,-108.4521,0
"188","132433",2014-10-19 18:30:00,"18:30:00",2014-10-19,50.8758,-108.4564,0
"189","132433",2014-10-19 20:30:00,"20:30:00",2014-10-19,50.8753,-108.455,1
"190","132433",2014-10-19 22:31:00,"22:31:00",2014-10-19,50.8753,-108.4567,1
"191","132433",2014-10-20 02:00:00,"02:00:00",2014-10-20,50.8754,-108.4567,0
"192","132433",2014-10-20 12:30:00,"12:30:00",2014-10-20,50.8764,-108.4573,0
"193","132433",2014-10-20 14:30:00,"14:30:00",2014-10-20,50.8698,-108.2543,0
"194","132433",2014-10-20 16:30:00,"16:30:00",2014-10-20,50.8466,-108.263,30
"195","132433",2014-10-20 18:30:00,"18:30:00",2014-10-20,50.8501,-108.4373,0
"196","132433",2014-10-20 20:30:00,"20:30:00",2014-10-20,50.8458,-108.4371,0
"197","132433",2014-10-20 22:30:00,"22:30:00",2014-10-20,50.8458,-108.4383,0
"198","132433",2014-10-21 02:00:00,"02:00:00",2014-10-21,50.8498,-108.4571,1
"199","132433",2014-10-21 12:30:00,"12:30:00",2014-10-21,50.8618,-108.4512,1
"200","132433",2014-10-21 14:31:00,"14:31:00",2014-10-21,50.829,-108.2136,0
"201","132433",2014-10-21 16:30:00,"16:30:00",2014-10-21,50.8101,-108.2299,0
"202","132433",2014-10-21 18:30:00,"18:30:00",2014-10-21,50.8325,-108.4333,1
"203","132433",2014-10-21 20:30:00,"20:30:00",2014-10-21,50.8426,-108.4332,0
"204","132433",2014-10-21 22:31:00,"22:31:00",2014-10-21,50.8426,-108.4332,0
"205","132433",2014-10-22 02:00:00,"02:00:00",2014-10-22,50.8412,-108.435,0
"206","132433",2014-10-22 12:30:00,"12:30:00",2014-10-22,50.8472,-108.4355,0
"207","132433",2014-10-22 14:31:00,"14:31:00",2014-10-22,50.7948,-108.2135,0
"208","132433",2014-10-22 16:30:00,"16:30:00",2014-10-22,50.7803,-108.2671,0
"209","132433",2014-10-22 18:30:00,"18:30:00",2014-10-22,50.7123,-108.3381,2
"210","132433",2014-10-22 22:31:00,"22:31:00",2014-10-22,50.8421,-108.428,0
"211","132433",2014-10-23 02:00:00,"02:00:00",2014-10-23,50.8421,-108.4272,0
"212","132433",2014-10-23 12:30:00,"12:30:00",2014-10-23,50.8428,-108.4276,1
"213","132433",2014-10-23 14:30:00,"14:30:00",2014-10-23,50.8647,-108.254,0
"214","132433",2014-10-23 16:30:00,"16:30:00",2014-10-23,50.844,-108.2492,1
"215","132433",2014-10-23 18:30:00,"18:30:00",2014-10-23,50.8585,-108.2484,0
"216","132433",2014-10-23 20:30:00,"20:30:00",2014-10-23,50.8585,-108.2484,2
"217","132433",2014-10-23 22:30:00,"22:30:00",2014-10-23,50.8427,-108.2452,1
"218","132433",2014-10-24 02:01:00,"02:01:00",2014-10-24,50.8772,-108.4535,0
"219","132433",2014-10-24 12:30:00,"12:30:00",2014-10-24,50.8744,-108.4576,0
"220","132433",2014-10-24 14:30:00,"14:30:00",2014-10-24,50.8465,-108.2471,0
"221","132433",2014-10-24 16:30:00,"16:30:00",2014-10-24,50.8452,-108.4204,3
"222","132433",2014-10-24 18:31:00,"18:31:00",2014-10-24,50.8499,-108.4155,31
"223","132433",2014-10-24 20:30:00,"20:30:00",2014-10-24,50.848,-108.419,1
